Fecha,Jugador,Equipo,DiferenciaDif.,% Dif,Acel.,Tend.,Valor,Valor ant.Ant.,Posición
2026-07-30,Veiga,Villarreal,+705.873 | +1.148.981 | +1.924.258 | +4.475.734 | +10.536.682 | +15.159.377,"+1,79% | +2,95% | +5,03% | +12,54% | +35,57% | +60,64%",,23ddías,40.159.377,39.453.504 | 39.010.396 | 38.235.119 | 35.683.643 | 29.622.695 | 25.000.000,Defensa
2026-07-30,Arriaga,Levante,-85.684 | -177.576 | -255.729 | -627.470 | -1.434.537 | -2.404.062,"-2,33% | -4,71% | -6,64% | -14,86% | -28,52% | -40,07%",,24ddías,3.595.938,3.681.622 | 3.773.514 | 3.851.667 | 4.223.408 | 5.030.475 | 6.000.000,Mediocampista
2026-07-30,Corralejo,Betis,0 | 0 | 0 | 0 | 0 | +2.248,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,602.248,602.248 | 602.248 | 602.248 | 602.248 | 602.248 | 600.000,Mediocampista
2026-07-30,Nacho Pérez,Levante,0 | 0 | 0 | 0 | 0 | -18.308,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,05%",,21ddías,581.692,581.692 | 581.692 | 581.692 | 581.692 | 581.692 | 600.000,Defensa
2026-07-30,Altozano,Sevilla,0 | 0 | 0 | 0 | 0 | +2.284,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 600.000,Mediocampista
2026-07-30,Sierra,Sevilla,0 | 0 | 0 | 0 | 0 | +2.284,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,602.284,602.284 | 602.284 | 602.284 | 602.284 | 602.284 | 600.000,Delantero
2026-07-30,Blázquez,Valencia,0 | 0 | 0 | 0 | 0 | -18.344,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,06%",,21ddías,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 600.000,Delantero
2026-07-30,Suazo,Sevilla,-89.465 | -189.035 | -228.916 | -632.702 | -1.597.406 | -2.710.483,"-1,40% | -2,92% | -3,51% | -9,14% | -20,25% | -30,12%",,24ddías,6.289.517,6.378.982 | 6.478.552 | 6.518.433 | 6.922.219 | 7.886.923 | 9.000.000,Defensa
2026-07-30,Laporte,Athletic,+1.890.151 | +3.249.995 | +5.407.553 | +13.581.761 | +25.235.478 | +43.835.732,"+3,98% | +7,05% | +12,31% | +37,97% | +104,66% | +795,38%",,15ddías,49.347.060,47.456.909 | 46.097.065 | 43.939.507 | 35.765.299 | 24.111.582 | 5.511.328,Defensa
2026-07-30,Adam Boayar,Elche,0 | 0 | 0 | 0 | 0 | +2.711,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,702.711,702.711 | 702.711 | 702.711 | 702.711 | 702.711 | 700.000,Mediocampista
2026-07-30,Radu,Celta,+813.172 | +1.393.981 | +2.323.266 | +4.464.249 | +8.963.377 | +12.712.102,"+2,55% | +4,45% | +7,65% | +15,80% | +37,74% | +63,56%",,23ddías,32.712.102,31.898.930 | 31.318.121 | 30.388.836 | 28.247.853 | 23.748.725 | 20.000.000,Portero
2026-07-30,Selton,Athletic,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Mediocampista
2026-07-30,Joan Martínez,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.622,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 700.000,Defensa
2026-07-30,Unai Santos,Osasuna,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Defensa
2026-07-30,Carlos Macià,Villarreal,0 | 0 | 0 | 0 | 0 | +3.057,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,803.057,803.057 | 803.057 | 803.057 | 803.057 | 803.057 | 800.000,Mediocampista
2026-07-30,Valdepeñas,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.997,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,802.997,802.997 | 802.997 | 802.997 | 802.997 | 802.997 | 800.000,Defensa
2026-07-30,Carrera,Real Sociedad,0 | 0 | 0 | 0 | 0 | +2.633,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,702.633,702.633 | 702.633 | 702.633 | 702.633 | 702.633 | 700.000,Delantero
2026-07-30,Rosón,Levante,0 | 0 | 0 | 0 | 0 | +2.249,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,602.249,602.249 | 602.249 | 602.249 | 602.249 | 602.249 | 600.000,Mediocampista
2026-07-30,Nakoha,Levante,0 | 0 | 0 | 0 | 0 | +1.874,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,501.874,501.874 | 501.874 | 501.874 | 501.874 | 501.874 | 500.000,Defensa
2026-07-30,Jurado,Valencia,0 | 0 | 0 | 0 | 0 | +2.292,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.000,Defensa
2026-07-30,Panach,Valencia,0 | 0 | 0 | 0 | 0 | +1.909,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,501.909,501.909 | 501.909 | 501.909 | 501.909 | 501.909 | 500.000,Defensa
2026-07-30,Marchal,Real Sociedad,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Mediocampista
2026-07-30,Yassin,Getafe,0 | 0 | 0 | 0 | 0 | +1.932,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,501.932,501.932 | 501.932 | 501.932 | 501.932 | 501.932 | 500.000,Defensa
2026-07-30,Al Lal,Elche,0 | 0 | 0 | 0 | 0 | +1.936,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,501.936,501.936 | 501.936 | 501.936 | 501.936 | 501.936 | 500.000,Delantero
2026-07-30,Óscar Marcos,Celta,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Delantero
2026-07-30,Meixús,Celta,0 | 0 | 0 | 0 | 0 | -14.628,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -2,93%",,21ddías,485.372,485.372 | 485.372 | 485.372 | 485.372 | 485.372 | 500.000,Defensa
2026-07-30,Álvaro,Alavés,0 | 0 | 0 | 0 | 0 | +1.929,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 500.000,Defensa
2026-07-30,Bardghji,Barcelona,0 | 0 | 0 | 0 | 0 | +18.565,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,4.818.565,4.818.565 | 4.818.565 | 4.818.565 | 4.818.565 | 4.818.565 | 4.800.000,Delantero
2026-07-30,Juan Hernández,Barcelona,0 | 0 | 0 | 0 | 0 | -18.240,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,04%",,21ddías,581.760,581.760 | 581.760 | 581.760 | 581.760 | 581.760 | 600.000,Mediocampista
2026-07-30,Taufik,Atlético,0 | 0 | 0 | 0 | 0 | +2.316,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.000,Mediocampista
2026-07-30,Martínez Bastida,Elche,0 | 0 | 0 | 0 | 0 | +2.324,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 600.000,Mediocampista
2026-07-30,Aller,Barcelona,0 | 0 | 0 | 0 | 0 | +2.705,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,702.705,702.705 | 702.705 | 702.705 | 702.705 | 702.705 | 700.000,Portero
2026-07-30,Ballestero,Alavés,0 | 0 | 0 | 0 | 0 | +2.316,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.000,Defensa
2026-07-30,Monreal,Athletic,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Defensa
2026-07-30,Adrián Pérez,Athletic,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Delantero
2026-07-30,Espart,Barcelona,0 | 0 | 0 | 0 | 0 | +2.705,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,702.705,702.705 | 702.705 | 702.705 | 702.705 | 702.705 | 700.000,Defensa
2026-07-30,Delgado,Elche,0 | 0 | 0 | 0 | 0 | +2.324,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,602.324,602.324 | 602.324 | 602.324 | 602.324 | 602.324 | 600.000,Defensa
2026-07-30,Benito,Getafe,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Portero
2026-07-30,Aleksandrov,Getafe,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Delantero
2026-07-30,Javi Navarro,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.622,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 700.000,Portero
2026-07-30,Beitia,Real Sociedad,0 | 0 | 0 | 0 | 0 | +1.861,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,501.861,501.861 | 501.861 | 501.861 | 501.861 | 501.861 | 500.000,Defensa
2026-07-30,Lebarbier,Real Sociedad,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Defensa
2026-07-30,Barry,Villarreal,0 | 0 | 0 | 0 | 0 | +2.292,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.000,Mediocampista
2026-07-30,Rueda,Celta,-23.680 | -71.842 | -103.458 | -310.199 | -745.878 | -1.188.810,"-0,62% | -1,85% | -2,64% | -7,53% | -16,37% | -23,78%",,22ddías,3.811.190,3.834.870 | 3.883.032 | 3.914.648 | 4.121.389 | 4.557.068 | 5.000.000,Defensa
2026-07-30,Becerra,Rayo,0 | 0 | 0 | 0 | 0 | -18.300,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,05%",,21ddías,581.700,581.700 | 581.700 | 581.700 | 581.700 | 581.700 | 600.000,Mediocampista
2026-07-30,Oláiz,Alavés,0 | 0 | 0 | 0 | 0 | +2.316,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.000,Defensa
2026-07-30,Pablo García,Betis,0 | 0 | 0 | 0 | 0 | +9.371,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,2.509.371,2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 2.509.371 | 2.500.000,Delantero
2026-07-30,Sivera,Alavés,+668.154 | +1.108.712 | +1.643.655 | +3.269.328 | +5.762.939 | +7.302.257,"+3,09% | +5,23% | +7,96% | +17,18% | +34,84% | +48,68%",,22ddías,22.302.257,21.634.103 | 21.193.545 | 20.658.602 | 19.032.929 | 16.539.318 | 15.000.000,Portero
2026-07-30,De la Fuente,Levante,0 | 0 | 0 | 0 | 0 | +52.528,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,14.052.528,14.052.528 | 14.052.528 | 14.052.528 | 14.052.528 | 14.052.528 | 14.000.000,Defensa
2026-07-30,Aguado,Elche,-51.127 | -116.688 | -166.046 | -455.498 | -1.126.806 | -2.154.162,"-1,31% | -2,94% | -4,14% | -10,59% | -22,66% | -35,90%",,24ddías,3.845.838,3.896.965 | 3.962.526 | 4.011.884 | 4.301.336 | 4.972.644 | 6.000.000,Mediocampista
2026-07-30,Santiago,Elche,-15.512 | -32.430 | -47.757 | -118.017 | -272.116 | -567.128,"-2,07% | -4,24% | -6,12% | -13,87% | -27,08% | -43,63%",,24ddías,732.872,748.384 | 765.302 | 780.629 | 850.889 | 1.004.988 | 1.300.000,Mediocampista
2026-07-30,Á. Núñez,Celta,-106.564 | -215.473 | -308.181 | -735.575 | -1.532.528 | -2.177.631,"-2,16% | -4,28% | -6,01% | -13,23% | -24,12% | -31,11%",,21ddías,4.822.369,4.928.933 | 5.037.842 | 5.130.550 | 5.557.944 | 6.354.897 | 7.000.000,Defensa
2026-07-30,Affengruber,Elche,+694.532 | +1.171.531 | +1.904.905 | +3.943.156 | +7.143.470 | +18.507.196,"+2,65% | +4,55% | +7,62% | +17,17% | +36,13% | +220,19%",,16ddías,26.912.450,26.217.918 | 25.740.919 | 25.007.545 | 22.969.294 | 19.768.980 | 8.405.254,Defensa
2026-07-30,Febas,Celta,0 | 0 | 0 | 0 | 0 | +96.888,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,25.096.888,25.096.888 | 25.096.888 | 25.096.888 | 25.096.888 | 25.096.888 | 25.000.000,Mediocampista
2026-07-30,John ChetauyaJohn C.,Elche,-26.230 | -54.313 | -79.529 | -199.452 | -462.591 | -909.889,"-2,58% | -5,20% | -7,44% | -16,77% | -31,84% | -47,89%",,24ddías,990.111,1.016.341 | 1.044.424 | 1.069.640 | 1.189.563 | 1.452.702 | 1.900.000,Defensa
2026-07-30,Vencedor,Athletic,0 | 0 | 0 | 0 | 0 | +8.253,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,2.208.253,2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 2.208.253 | 2.200.000,Mediocampista
2026-07-30,Youssef,Alavés,-9.226 | -19.596 | -28.102 | -68.117 | -155.811 | -317.988,"-1,56% | -3,26% | -4,61% | -10,48% | -21,12% | -35,33%",,16ddías,582.012,591.238 | 601.608 | 610.114 | 650.129 | 737.823 | 900.000,Defensa
2026-07-30,Fortuny,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Mediocampista
2026-07-30,Molina,Rayo,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Portero
2026-07-30,Arguibide,Osasuna,0 | 0 | 0 | 0 | 0 | -17.987,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,00%",,21ddías,582.013,582.013 | 582.013 | 582.013 | 582.013 | 582.013 | 600.000,Defensa
2026-07-30,Bekhoucha,Getafe,0 | 0 | 0 | 0 | 0 | +4.254,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,1.104.254,1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 1.104.254 | 1.100.000,Defensa
2026-07-30,Swiderski,Alavés,0 | 0 | 0 | 0 | 0 | +2.316,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,602.316,602.316 | 602.316 | 602.316 | 602.316 | 602.316 | 600.000,Portero
2026-07-30,Ruggeri,Atlético,-94.492 | -216.767 | -320.062 | -796.389 | -1.712.635 | -1.067.030,"-1,19% | -2,69% | -3,93% | -9,23% | -17,94% | -11,99%",,18ddías,7.832.970,7.927.462 | 8.049.737 | 8.153.032 | 8.629.359 | 9.545.605 | 8.900.000,Defensa
2026-07-30,Osambela,Osasuna,0 | 0 | 0 | 0 | 0 | +1.932,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,501.932,501.932 | 501.932 | 501.932 | 501.932 | 501.932 | 500.000,Mediocampista
2026-07-30,Valou,Getafe,0 | 0 | 0 | 0 | 0 | +2.292,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.000,Defensa
2026-07-30,Gonzalo,Real Madrid,-45.221 | -119.476 | -176.122 | -416.222 | -876.663 | -1.542.362,"-1,05% | -2,73% | -3,97% | -8,91% | -17,07% | -26,59%",,24ddías,4.257.638,4.302.859 | 4.377.114 | 4.433.760 | 4.673.860 | 5.134.301 | 5.800.000,Delantero
2026-07-30,Niño,Málaga,-26.433 | -74.489 | -105.638 | -260.796 | -584.486 | -1.043.608,"-0,89% | -2,46% | -3,45% | -8,11% | -16,51% | -26,09%",,24ddías,2.956.392,2.982.825 | 3.030.881 | 3.062.030 | 3.217.188 | 3.540.878 | 4.000.000,Delantero
2026-07-30,Rayane,Atlético,0 | 0 | 0 | 0 | 0 | -21.994,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,14%",,21ddías,678.006,678.006 | 678.006 | 678.006 | 678.006 | 678.006 | 700.000,Delantero
2026-07-30,Mendy,Rayo,0 | 0 | 0 | 0 | 0 | +22.356,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,6.022.356,6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.022.356 | 6.000.000,Defensa
2026-07-30,Ortiz,Betis,0 | 0 | 0 | 0 | 0 | +6.372,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,1.706.372,1.706.372 | 1.706.372 | 1.706.372 | 1.706.372 | 1.706.372 | 1.700.000,Defensa
2026-07-30,Juanpe,Rayo,0 | 0 | 0 | 0 | 0 | +2.234,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,602.234,602.234 | 602.234 | 602.234 | 602.234 | 602.234 | 600.000,Portero
2026-07-30,Diatta,Villarreal,0 | 0 | 0 | 0 | 0 | -18.344,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,06%",,21ddías,581.656,581.656 | 581.656 | 581.656 | 581.656 | 581.656 | 600.000,Mediocampista
2026-07-30,Yáñez,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.606,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,702.606,702.606 | 702.606 | 702.606 | 702.606 | 702.606 | 700.000,Delantero
2026-07-30,D. Aguado,Real Madrid,0 | 0 | 0 | 0 | 0 | -25.891,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,24%",,21ddías,774.109,774.109 | 774.109 | 774.109 | 774.109 | 774.109 | 800.000,Defensa
2026-07-30,Fran González,Real Madrid,0 | 0 | 0 | 0 | 0 | +2.622,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,702.622,702.622 | 702.622 | 702.622 | 702.622 | 702.622 | 700.000,Portero
2026-07-30,Mariezkurrena,Real Sociedad,0 | 0 | 0 | 0 | 0 | -22.034,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,15%",,21ddías,677.966,677.966 | 677.966 | 677.966 | 677.966 | 677.966 | 700.000,Delantero
2026-07-30,Castrín,Sevilla,0 | 0 | 0 | 0 | 0 | -176.984,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | -3,54%",,21ddías,4.823.016,4.823.016 | 4.823.016 | 4.823.016 | 4.823.016 | 4.823.016 | 5.000.000,Defensa
2026-07-30,Rafa,Sevilla,0 | 0 | 0 | 0 | 0 | +2.257,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,602.257,602.257 | 602.257 | 602.257 | 602.257 | 602.257 | 600.000,Portero
2026-07-30,Salinas,Málaga,-15.131 | -33.751 | -58.797 | -177.123 | -399.944 | -845.061,"-1,41% | -3,10% | -5,28% | -14,38% | -27,49% | -44,48%",,25ddías,1.054.939,1.070.070 | 1.088.690 | 1.113.736 | 1.232.062 | 1.454.883 | 1.900.000,Defensa
2026-07-30,Huijsen,Real Madrid,-158.852 | -619.744 | -989.733 | -2.100.633 | -6.598.059 | -12.644.539,"-0,44% | -1,69% | -2,67% | -5,51% | -15,47% | -25,96%",,24ddías,36.055.461,36.214.313 | 36.675.205 | 37.045.194 | 38.156.094 | 42.653.520 | 48.700.000,Defensa
2026-07-30,Vertrouwd,Rayo,0 | 0 | 0 | 0 | 0 | +3.725,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,37%",,21ddías,1.003.725,1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.003.725 | 1.000.000,Defensa
2026-07-30,Torrents,Barcelona,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Defensa
2026-07-30,Ugrinic,Valencia,-125.537 | -255.810 | -382.618 | -903.186 | -1.996.393 | -2.834.814,"-2,37% | -4,72% | -6,90% | -14,88% | -27,88% | -35,44%",,22ddías,5.165.186,5.290.723 | 5.420.996 | 5.547.804 | 6.068.372 | 7.161.579 | 8.000.000,Mediocampista
2026-07-30,Bigas,Elche,-179.719 | -274.741 | -361.084 | -687.794 | -1.614.118 | -476.510,"-2,33% | -3,52% | -4,58% | -8,38% | -17,66% | -5,96%",,19ddías,7.523.490,7.703.209 | 7.798.231 | 7.884.574 | 8.211.284 | 9.137.608 | 8.000.000,Defensa
2026-07-30,Redondo,Elche,-34.195 | -68.575 | -101.249 | -258.802 | -591.758 | -1.133.241,"-2,63% | -5,14% | -7,40% | -16,96% | -31,84% | -47,22%",,24ddías,1.266.759,1.300.954 | 1.335.334 | 1.368.008 | 1.525.561 | 1.858.517 | 2.400.000,Mediocampista
2026-07-30,Pinillos,Alavés,0 | 0 | 0 | 0 | 0 | +1.929,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,501.929,501.929 | 501.929 | 501.929 | 501.929 | 501.929 | 500.000,Mediocampista
2026-07-30,Rego,Athletic,0 | 0 | 0 | 0 | 0 | +18.825,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,5.018.825,5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.018.825 | 5.000.000,Defensa
2026-07-30,Esquivel,Atlético,0 | 0 | 0 | 0 | 0 | +2.292,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,602.292,602.292 | 602.292 | 602.292 | 602.292 | 602.292 | 600.000,Portero
2026-07-30,Manu Fernández,Celta,-3.859 | -8.638 | -11.320 | -25.507 | -56.497 | -146.810,"-0,84% | -1,87% | -2,44% | -5,33% | -11,08% | -24,47%",,24ddías,453.190,457.049 | 461.828 | 464.510 | 478.697 | 509.687 | 600.000,Defensa
2026-07-30,Elgezabal,Levante,-45.158 | -93.620 | -139.441 | -339.736 | -737.432 | -1.378.221,"-2,71% | -5,46% | -7,92% | -17,32% | -31,26% | -45,94%",,24ddías,1.621.779,1.666.937 | 1.715.399 | 1.761.220 | 1.961.515 | 2.359.211 | 3.000.000,Defensa
2026-07-30,Joselu,Getafe,0 | 0 | 0 | 0 | 0 | +2.319,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,39%",,21ddías,602.319,602.319 | 602.319 | 602.319 | 602.319 | 602.319 | 600.000,Delantero
2026-07-30,Víctor García,Levante,-79.704 | -164.907 | -249.873 | -625.512 | -1.385.656 | -2.572.561,"-2,65% | -5,33% | -7,86% | -17,61% | -32,13% | -46,77%",,24ddías,2.927.439,3.007.143 | 3.092.346 | 3.177.312 | 3.552.951 | 4.313.095 | 5.500.000,Defensa
2026-07-30,Pablo CamposCuñat Campos,Levante,+26.394 | +32.258 | +38.324 | -16.117 | -219.696 | -566.405,"+2,19% | +2,69% | +3,21% | -1,29% | -15,12% | -31,47%",,3ddías,1.233.595,1.207.201 | 1.201.337 | 1.195.271 | 1.249.712 | 1.453.291 | 1.800.000,Portero
2026-07-30,Toljan,Levante,-64.217 | -155.060 | -232.614 | -607.938 | -1.404.297 | -2.430.019,"-1,25% | -2,97% | -4,39% | -10,71% | -21,69% | -32,40%",,22ddías,5.069.981,5.134.198 | 5.225.041 | 5.302.595 | 5.677.919 | 6.474.278 | 7.500.000,Defensa
2026-07-30,Cortés,Levante,0 | 0 | 0 | 0 | 0 | +3.000,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,803.000,803.000 | 803.000 | 803.000 | 803.000 | 803.000 | 800.000,Delantero
2026-07-30,Primo,Levante,0 | 0 | 0 | 0 | 0 | +4.126,"0,00% | 0,00% | 0,00% | 0,00% | 0,00% | +0,38%",,21ddías,1.104.126,1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.104.126 | 1.100.000,Portero
2026-07-30,Gorrotxategi,Real Sociedad,-32.697 | -178.682 | -287.586 | -772.684 | -1.514.594 | +1.034.443,"-0,36% | -1,94% | -3,09% | -7,88% | -14,36% | +12,93%",,17ddías,9.034.443,9.067.140 | 9.213.125 | 9.322.029 | 9.807.127 | 10.549.037 | 8.000.000,Mediocampista
2026-07-30,Oriol Rey,Levante,-27.289 | -58.014 | -85.728 | -212.880 | -486.583 | -947.546,"-2,53% | -5,22% | -7,53% | -16,82% | -31,62% | -47,38%",,24ddías,1.052.454,1.079.743 | 1.110.468 | 1.138.182 | 1.265.334 | 1.539.037 | 2.000.000,Mediocampista
2026-07-30,Alexander-Arnold,Real Madrid,-350.535 | -820.142 | -1.261.829 | -3.224.566 | -7.209.647 | -12.302.065,"-1,25% | -2,88% | -4,36% | -10,43% | -20,65% | -30,76%",,24ddías,27.697.935,28.048.470 | 28.518.077 | 28.959.764 | 30.922.501 | 34.907.582 | 40.000.000,Defensa
2026-07-30,Martim Neto,Elche,-10.591 | -26.850 | -43.083 | -136.892 | -436.499 | -897.545,"-0,50% | -1,26% | -2,01% | -6,11% | -17,19% | -29,92%",,24ddías,2.102.455,2.113.046 | 2.129.305 | 2.145.538 | 2.239.347 | 2.538.954 | 3.000.000,Mediocampista
